"","time","Temperature","Salinity","depth_bin","year","month"
"199",1996-08-20,10.1363335822515,31.9727336835071,50,1996,8
"200",1997-08-11,11.207680319138,31.8057894458793,50,1997,8
"201",1998-08-18,9.27836346708385,31.9626286006168,50,1998,8
"202",1999-08-18,11.9965861281718,32.7934898873924,50,1999,8
"203",2000-08-21,12.2533992844558,32.5038364586962,50,2000,8
"204",2001-08-18,10.5072608414392,32.0487859062665,50,2001,8
"205",2002-08-24,12.8710628340537,32.638305401575,50,2002,8
"206",2003-08-23,11.4899085964941,32.064359419493,50,2003,8
"207",2004-08-24,10.1750065130134,32.204864449165,50,2004,8
"208",2005-08-18,10.9009667126936,31.854297364226,50,2005,8
"209",2006-08-22,12.0415766905813,32.370378006971,50,2006,8
"210",2007-08-20,10.6466830312864,32.3636077305114,50,2007,8
"211",2008-08-21,11.521221537576,32.316275402155,50,2008,8
"212",2009-08-27,13.0368156308656,32.3164703338476,50,2009,8
"213",2010-08-21,12.3130883177932,32.2542091373869,50,2010,8
"214",2012-08-21,13.6676723849873,32.4765576903779,50,2012,8
"215",2013-08-23,11.6376911777482,32.5972426039289,50,2013,8
"216",2016-08-17,13.7090419826007,32.4840148389722,50,2016,8
"217",2019-08-26,12.4718159747545,32.2247994093582,50,2019,8
"218",1978-09-15,11.5153687697164,32.020067291812,50,1978,9
"219",1986-09-02,13.9202091304305,32.7420063891442,50,1986,9
"220",1987-09-12,11.2802208714549,32.2940121032934,50,1987,9
"221",1990-09-19,11.5437668448366,32.6799547080032,50,1990,9
"222",1992-09-03,9.76043269120277,32.3036202847788,50,1992,9
"223",1993-09-19,11.4350682403434,31.9153396787756,50,1993,9
"224",1994-09-09,15.788325668356,31.7409905647322,50,1994,9
"225",1995-09-15,12.092178293795,32.2244574440317,50,1995,9
"226",1996-09-24,10.8696382469991,31.677269272034,50,1996,9
"227",1997-09-12,11.8808127374506,32.0344324604523,50,1997,9
"228",1998-09-06,10.2822645693053,31.5915206208279,50,1998,9
"229",1999-09-17,13.6592166947629,32.8905427943114,50,1999,9
"230",2000-09-24,14.0000500159889,32.5202822747841,50,2000,9
"231",2001-09-14,11.8884896437145,32.1801010213646,50,2001,9
"232",2002-09-16,13.7530439327813,32.6310283690464,50,2002,9
"233",2003-09-16,11.936953111821,32.3884042448497,50,2003,9
"234",2004-09-17,11.511427146118,32.1553740457695,50,2004,9
"235",2005-09-20,11.9227539665737,31.8685623560658,50,2005,9
"236",2006-09-17,12.9135105184523,32.268978507989,50,2006,9
"237",2007-09-08,11.2652666266759,32.06991994222,50,2007,9
"238",2008-09-19,12.7362554276263,32.3000956281206,50,2008,9
"239",2009-09-22,12.9798537590744,32.2342130684865,50,2009,9
"240",2010-09-20,13.6988182969626,32.0271243528229,50,2010,9
"241",2011-09-16,13.3888792851973,31.9545438830203,50,2011,9
"242",2012-09-20,13.9165118205293,32.6447506186568,50,2012,9
"243",2013-09-02,11.9650039964676,32.6811252788544,50,2013,9
"244",2014-09-10,13.5660644827375,32.4182097587364,50,2014,9
"245",2015-09-29,12.5310914451699,32.3142585506484,50,2015,9
"246",1979-10-20,12.3305572174168,33.6798342485185,50,1979,10
"247",1981-10-28,10.2403524235869,32.1033960933883,50,1981,10
"248",1988-10-10,12.2652652272172,32.4670705404,50,1988,10
"249",1990-10-12,12.5720706395562,32.4415694642617,50,1990,10
"250",1991-10-15,11.5350069956563,32.3894047260105,50,1991,10
"251",1992-10-22,10.4138647181945,32.1492830563987,50,1992,10
"252",1993-10-15,10.882618556033,32.4382234891884,50,1993,10
"253",1994-10-19,11.9153963353097,32.7301760019205,50,1994,10
"254",1995-10-16,11.9759370558738,32.4753532944952,50,1995,10
"255",1996-10-18,11.0167878341498,31.9829237143775,50,1996,10
"256",1997-10-20,11.1606807033317,32.3979985301567,50,1997,10
"257",1998-10-24,9.96633158881719,32.0252899555124,50,1998,10
"258",1999-10-23,12.1825975282304,33.105307619259,50,1999,10
"259",2000-10-11,12.3221735311457,32.62586091367,50,2000,10
"260",2001-10-13,11.8146087914867,32.3540279297456,50,2001,10
"261",2002-10-18,12.8104309622657,32.9017200871815,50,2002,10
"262",2003-10-17,11.3396343777986,32.660027637573,50,2003,10
"263",2004-10-18,11.1946002732352,32.1286664418374,50,2004,10
"264",2005-10-18,11.7865547534861,32.2159421926415,50,2005,10
"265",2006-10-13,12.4106104184925,32.4769676279313,50,2006,10
"266",2007-10-20,11.1589976758851,32.4698648215395,50,2007,10
"267",2008-10-15,11.8218272549108,32.2731731149774,50,2008,10
"268",2009-10-13,12.1048232943006,32.0757454606557,50,2009,10
"269",2010-10-18,11.9447327707461,32.5138786322885,50,2010,10
"270",2011-10-13,12.956647464145,31.9991572902151,50,2011,10
"271",2012-10-12,13.44063229563,33.0505135407584,50,2012,10
"272",2013-10-16,12.2951151396872,32.6627103973432,50,2013,10
"273",2014-10-25,12.9358677882935,32.6787241612778,50,2014,10
"274",2015-10-22,12.5187180609173,32.6785395355292,50,2015,10
"275",2016-10-20,13.7192792469277,32.6812679963647,50,2016,10
"276",2017-10-24,13.4456146747643,32.3403678954083,50,2017,10
"277",2018-10-12,13.8605809157874,32.244482646219,50,2018,10
"278",2019-10-27,12.9375065073797,32.188147542319,50,2019,10
"279",1987-11-25,8.43156385681846,32.2191519199718,50,1987,11
"280",1988-11-06,9.58547771248504,32.4634669575198,50,1988,11
"281",1989-11-09,10.5709472670965,32.3926814471834,50,1989,11
"282",1990-11-02,11.1144470220231,32.5188643885263,50,1990,11
"283",1991-11-07,10.5084013890948,32.0990173225634,50,1991,11
"284",1993-11-05,10.1387968002669,32.140012586777,50,1993,11
"285",1994-11-11,10.9428532091264,32.9357806353415,50,1994,11
"286",1995-11-25,9.95422405350301,32.5153777105739,50,1995,11
"287",1996-11-09,10.1100905916708,31.904938825115,50,1996,11
"288",1997-11-08,10.1747921156843,31.6495339066062,50,1997,11
"289",1998-11-10,8.563018831808,31.9529754682516,50,1998,11
"290",1999-11-09,10.6307900586114,32.7577184671515,50,1999,11
"291",2000-11-13,10.4511680670921,32.4231664096321,50,2000,11
"292",2001-11-13,9.55100300977361,32.7877280600128,50,2001,11
"293",2002-11-12,10.7502916595341,33.0057465649849,50,2002,11
"294",2003-11-11,10.2569283886972,32.6554893724158,50,2003,11
"295",2004-11-14,8.99808372083676,32.0828631340495,50,2004,11
"296",2005-11-10,10.2356296832158,32.0773217425812,50,2005,11
"297",2006-11-11,10.6043777633477,32.8304188769235,50,2006,11
"298",2007-11-10,9.94294874727196,32.510408514272,50,2007,11
"299",2008-11-07,10.6415110095371,32.4106060453339,50,2008,11
"300",2009-11-12,10.6182814272333,32.4172399392356,50,2009,11
"301",2010-11-14,10.4730600953711,32.7801080076625,50,2010,11
"302",2011-11-11,10.8313934936962,32.1967926109981,50,2011,11
"303",2012-11-04,12.2930662435708,32.817768345187,50,2012,11
"304",2013-11-14,10.4426481437694,32.8564643903441,50,2013,11
"305",2014-11-08,11.7321223424249,33.0953251631509,50,2014,11
"306",2015-11-03,11.513970619385,32.8577393757831,50,2015,11
"307",2016-11-05,12.2158380005706,32.8506887515481,50,2016,11
"308",2017-11-09,11.859313517208,32.6396860312666,50,2017,11
"309",2018-11-04,11.3464473818301,32.5850839656347,50,2018,11
"310",2019-11-06,11.7631282740106,32.5783022312188,50,2019,11
"311",1988-12-03,7.94938437092195,32.5112036558823,50,1988,12
"312",1989-12-04,7.13419755700364,32.6742946296223,50,1989,12
"313",1990-12-02,8.61385492292288,32.7243472552448,50,1990,12
"314",1991-12-05,8.22956562738526,32.4090177123425,50,1991,12
"315",1992-12-08,7.06237722500032,32.1079267949382,50,1992,12
"316",1993-12-03,8.57466294950223,32.2734381599363,50,1993,12
"317",1994-12-06,9.30714299727459,33.1528774962133,50,1994,12
"318",1995-12-01,9.41841211203424,32.6508258752958,50,1995,12
"319",2003-12-19,6.45250011073562,32.3526106359654,50,2003,12
"320",2010-12-01,9.16271165677236,32.7513987575772,50,2010,12
"321",2011-12-05,9.94662875584644,32.1242499245421,50,2011,12
"322",1979-01-23,4.82856770598011,33.029829680868,100,1979,1
"323",1989-01-12,5.95407318177819,33.1546647672774,100,1989,1
"324",1990-01-08,5.01756501806405,33.220276473693,100,1990,1
"325",1991-01-07,7.10300150280508,33.1658114308264,100,1991,1
"326",1992-01-11,6.71648258491267,32.5825031911917,100,1992,1
"327",1993-01-09,6.22159298271865,32.7486696961318,100,1993,1
"328",1994-01-12,5.51027213687785,32.676606787798,100,1994,1
"329",1995-01-16,7.03146038934092,33.0363842052235,100,1995,1
"330",1996-01-17,6.6241600151062,33.1730841064453,100,1996,1
"331",1997-01-26,5.69785949512589,32.4086342755844,100,1997,1
"332",1998-01-23,5.56489675938237,32.295385322267,100,1998,1
"333",1999-01-22,5.94308367320447,32.7937941563291,100,1999,1
"334",2002-01-26,6.6057390416858,33.0594061924344,100,2002,1
"335",2003-01-25,6.06384410832467,33.3972324265374,100,2003,1
"336",2004-01-26,5.40525711400168,33.4266714695522,100,2004,1
"337",2005-01-29,4.76059162959763,32.3604567228434,100,2005,1
"338",2006-01-27,6.3918881309879,32.9558334216278,100,2006,1
"339",2007-01-30,6.88186933755722,33.223295804141,100,2007,1
"340",1984-02-13,5.73548734863929,32.9416255996441,100,1984,2
"341",1985-02-13,5.21462997353079,32.7086295758474,100,1985,2
"342",1987-02-09,5.55555802584336,33.0184548288868,100,1987,2
"343",1990-02-27,4.81224995613098,33.2984500694275,100,1990,2
"344",1991-02-10,5.62287609843329,33.1078811025918,100,1991,2
"345",1992-02-06,5.22587037272033,32.7162844923115,100,1992,2
"346",1995-02-17,7.06807400067647,33.4812948099772,100,1995,2
"347",1996-02-21,5.75806667725245,33.086690196991,100,1996,2
"348",1997-02-19,5.15922554126153,32.4360108331534,100,1997,2
"349",1998-02-16,5.52516716528721,32.6320458678607,100,1998,2
"350",1999-02-17,6.85371548376794,33.2089307132295,100,1999,2
"351",2000-02-23,5.37730890326116,33.1559644833488,100,2000,2
"352",2001-02-22,5.9044124990447,33.0290152094915,100,2001,2
"353",2002-02-26,6.12001350084941,33.1321966920076,100,2002,2
"354",2003-02-26,5.24278002738953,33.4790700531005,100,2003,2
"355",2004-02-14,4.8078999710083,33.3675,100,2004,2
"356",2005-02-08,4.81529822207004,32.3828838517499,100,2005,2
"357",2006-02-04,8.13725449790657,33.736354458659,100,2006,2
"358",2007-02-03,6.74701787115581,33.2677297967912,100,2007,2
"359",2008-02-13,5.20795471254033,33.1163460559209,100,2008,2
"360",2009-02-10,5.04591612378488,33.0775878397688,100,2009,2
"361",2010-02-16,5.400135661725,32.7936951540715,100,2010,2
"362",2011-02-14,5.55225607166176,32.6009836078046,100,2011,2
"363",2012-02-10,6.84004480747055,32.9698969370721,100,2012,2
"364",2013-02-20,6.07861052600514,33.2298468326587,100,2013,2
"365",2017-02-21,7.29294997760944,33.3815482945715,100,2017,2
"366",1979-03-23,3.71484546396371,33.2489066230958,100,1979,3
"367",1984-03-25,3.93276509885792,33.0959803927547,100,1984,3
"368",1985-03-21,4.69360442432981,32.1315039792842,100,1985,3
"369",1992-03-21,4.64583353971918,32.7565835555935,100,1992,3
"370",1995-03-19,6.46192683067452,33.3775934330947,100,1995,3
"371",1996-03-20,5.70910386052243,33.1339587096774,100,1996,3
"372",1997-03-26,5.08518902816017,32.6176372975,100,1997,3
"373",1998-03-21,4.57509432281367,32.1223348754314,100,1998,3
"374",1999-03-16,6.06983307316767,33.2646281563597,100,1999,3
"375",2004-03-23,4.03483803078054,33.3491875035992,100,2004,3
"376",2007-03-16,5.36493812105223,33.1910267750506,100,2007,3
"377",2008-03-09,4.7323330051155,32.9434498837837,100,2008,3
"378",2009-03-23,4.4239702744059,32.9433761823295,100,2009,3
"379",2010-03-06,5.28792000770569,32.8134002685547,100,2010,3
"380",2011-03-13,5.15181111653646,32.4961242167155,100,2011,3
"381",2012-03-17,6.49661993973684,33.0233003217948,100,2012,3
"382",2013-03-14,6.32471824857924,33.3145788781437,100,2013,3
"383",2014-03-06,5.03478347466538,33.0309461197937,100,2014,3
"384",1984-04-23,4.1493803666594,32.498274998178,100,1984,4
"385",1985-04-07,4.49644366901349,32.6319022889056,100,1985,4
"386",1987-04-12,4.17352114462459,32.7228567125151,100,1987,4
"387",1988-04-15,3.56156355649208,32.9688727799569,100,1988,4
"388",1991-04-11,4.55769350031373,32.7847820899018,100,1991,4
"389",1992-04-11,4.02802249070048,32.6151474844165,100,1992,4
"390",1993-04-23,3.66322964588659,32.4423577539254,100,1993,4
"391",1994-04-19,5.09042989208837,33.1124625323391,100,1994,4
"392",1995-04-20,4.94535715552147,32.7379697970419,100,1995,4
"393",1996-04-21,4.62902635432874,32.5535865442995,100,1996,4
"394",1997-04-17,4.59622979416495,32.5128580401221,100,1997,4
"395",1998-04-13,4.34598138967655,32.1557378398692,100,1998,4
"396",1999-04-17,4.99892335847389,32.7944978268412,100,1999,4
"397",2000-04-18,6.08010440713415,33.0844227728616,100,2000,4
"398",2001-04-21,4.53695945617359,32.5663855496069,100,2001,4
"399",2002-04-19,5.50380565313055,32.868293624785,100,2002,4
"400",2003-04-19,4.27018722456278,32.9172136400808,100,2003,4
"401",2004-04-17,3.67253575199028,32.9185675242848,100,2004,4
"402",2005-04-18,4.05904595751021,32.4038256889057,100,2005,4
"403",2006-04-11,5.27953941734346,32.8834153560812,100,2006,4
"404",2007-04-16,4.52012681970949,32.9362049099899,100,2007,4
"405",2008-04-20,4.56146185698216,32.8372537350362,100,2008,4
"406",2009-04-17,4.84084052616837,33.0407184299606,100,2009,4
"407",2010-04-19,5.13409070651041,32.4854063603022,100,2010,4
"408",2011-04-21,6.03230900383808,32.8539104616502,100,2011,4
"409",2012-04-19,6.33124681680231,32.9660187784796,100,2012,4
"410",2013-04-18,5.96847795379882,33.0171341075069,100,2013,4
"411",2014-04-23,4.94661482349038,33.0341467605255,100,2014,4
"412",2015-04-20,4.8003365646845,33.183892945322,100,2015,4
"413",2017-04-21,5.67095126819235,32.9625563759485,100,2017,4
"414",2019-04-18,5.75160336236287,32.9831201253537,100,2019,4
"415",1976-05-19,6.67122345362197,33.2002927413571,100,1976,5
"416",1978-05-28,3.74389374363059,32.450545032171,100,1978,5
"417",1979-05-21,4.00054299696287,32.7751367917742,100,1979,5
"418",1984-05-18,6.27654015811333,32.999778221441,100,1984,5
"419",1985-05-10,5.21311523779996,32.6387076576812,100,1985,5
"420",1987-05-18,4.56603101229722,32.5647268728312,100,1987,5
"421",1989-05-23,4.5763813939769,33.0174235326297,100,1989,5
"422",1995-05-15,5.70726101239522,32.9878020985921,100,1995,5
"423",1996-05-15,5.58960926379412,32.874411760736,100,1996,5
"424",1997-05-22,5.87394403177149,32.8825059221305,100,1997,5
"425",1998-05-19,5.02272529832395,32.3949371998833,100,1998,5
