"","time","Temperature","Salinity","depth_bin","year","month"
"97",1984-06-18,8.05863439158848,32.2263139008333,50,1984,6
"98",1985-06-08,6.62446960675128,32.2482756720852,50,1985,6
"99",1986-06-22,9.32960968952277,32.9146138562897,50,1986,6
"100",1988-06-17,8.16873966481207,32.4860548742008,50,1988,6
"101",1989-06-10,9.26742155879151,32.3976715966767,50,1989,6
"102",1993-06-04,9.46356970809159,33.3826487690954,50,1993,6
"103",1994-06-25,9.10147882459007,32.6309286751683,50,1994,6
"104",1995-06-10,6.67518671802325,32.1277069531619,50,1995,6
"105",1996-06-08,6.06168764077196,31.844793599355,50,1996,6
"106",1997-06-28,8.44564139737502,32.1848754806819,50,1997,6
"107",1998-06-11,7.02905325697251,31.862216818918,50,1998,6
"108",1999-06-10,8.50790255359893,32.3449943670319,50,1999,6
"109",2000-06-04,8.14206200533,32.4497787752813,50,2000,6
"110",2001-06-02,6.15877097150401,32.1054223137023,50,2001,6
"111",2002-06-02,7.97251676137983,32.4833069801547,50,2002,6
"112",2004-06-05,6.01002180408053,32.3051146436293,50,2004,6
"113",2005-06-05,6.09887699968621,31.9591538635092,50,2005,6
"114",2006-06-11,7.94918565211292,32.2146927862966,50,2006,6
"115",2007-06-02,6.71557858126504,32.5403815031747,50,2007,6
"116",2009-06-07,7.78280109427975,32.4504130439584,50,2009,6
"117",2010-06-06,8.67697967132919,32.3446269941165,50,2010,6
"118",2011-06-13,8.37820454218516,32.2139516063601,50,2011,6
"119",2012-06-12,12.4197826178178,33.3715436354927,50,2012,6
"120",2013-06-13,8.79010639495038,32.3988414053642,50,2013,6
"121",2015-06-12,9.02300001961844,32.6909599849156,50,2015,6
"122",2016-06-09,8.7595172455256,32.3910525027089,50,2016,6
"123",2017-06-02,7.08980288649145,32.1715191740508,50,2017,6
"124",2018-06-08,8.61600034672885,32.2896499040695,50,2018,6
"125",2019-06-02,7.1763909912607,32.369007289408,50,2019,6
"126",1985-07-11,10.2968698131337,32.6141678140678,50,1985,7
"127",1987-07-30,10.7944266496275,32.176331987568,50,1987,7
"128",1988-07-04,9.25060143651226,32.5998054417563,50,1988,7
"129",1991-07-27,9.8707966929344,32.3486987456311,50,1991,7
"130",1992-07-08,7.04488776975955,31.8644255715918,50,1992,7
"131",1993-07-25,9.86512288751162,32.1296870929353,50,1993,7
"132",1994-07-31,11.0428666941325,32.464233233134,50,1994,7
"133",1995-07-16,10.5368841907396,32.5996709972449,50,1995,7
"134",1996-07-01,5.4548204910922,31.7480192561698,50,1996,7
"135",1997-07-01,10.2633793919913,32.4891155158401,50,1997,7
"136",1998-07-11,8.16753964272811,31.785364062692,50,1998,7
"137",1999-07-11,10.7991389365238,32.7301424986836,50,1999,7
"138",2000-07-11,10.4058974150116,32.5008070934103,50,2000,7
"139",2001-07-13,8.5917144585826,32.2286712416488,50,2001,7
"140",2002-07-09,10.2903645893508,32.6647715144177,50,2002,7
"141",2003-07-06,8.83994210732611,32.5262552384326,50,2003,7
"142",2004-07-13,7.32092493101729,32.1512181728192,50,2004,7
"143",2005-07-07,8.27538214557919,32.2125740018663,50,2005,7
"144",2006-07-11,10.7267261072703,32.4493004154485,50,2006,7
"145",2007-07-13,8.47088279216468,32.2419143194176,50,2007,7
"146",2008-07-11,9.99973309129995,32.4485908468981,50,2008,7
"147",2010-07-12,10.4001222143577,32.1996449685529,50,2010,7
"148",2011-07-11,9.58125433029693,31.954627025876,50,2011,7
"149",2012-07-13,12.6076585668574,32.9016844727921,50,2012,7
"150",2013-07-07,10.2327965039509,32.5371908219388,50,2013,7
"151",2016-07-27,17.7543999290466,33.8820798492432,50,2016,7
"152",2018-07-04,10.7072000090281,32.3330200195312,50,2018,7
"153",1976-08-22,14.5671224411477,32.8885346594311,50,1976,8
"154",1979-08-09,11.599927332715,32.9240186442748,50,1979,8
"155",1982-08-18,11.1754111366802,32.771642665863,50,1982,8
"156",1986-08-11,12.2240413253726,32.7824248395645,50,1986,8
"157",1987-08-02,9.90978244862525,32.4379500968784,50,1987,8
"158",1992-08-11,9.6436186242925,32.0914740503269,50,1992,8
"159",1993-08-14,9.9308724129958,32.1222561805603,50,1993,8
"160",1994-08-06,11.6242009678017,32.7221712064233,50,1994,8
"161",1995-08-21,10.7047503398592,32.3562510562749,50,1995,8
"162",1996-08-21,10.3222751398767,32.2435611718292,50,1996,8
"163",1998-08-18,9.06725680670777,32.0049322509286,50,1998,8
"164",1999-08-18,11.9489768177404,32.8639513636055,50,1999,8
"165",2000-08-25,12.9179519256635,32.6666003464824,50,2000,8
"166",2001-08-20,9.46355544582648,32.3890728323091,50,2001,8
"167",2002-08-25,13.6642484338691,32.8512801949,50,2002,8
"168",2003-08-25,11.2141005814342,32.7753458760247,50,2003,8
"169",2004-08-27,10.1927312014311,32.339432071406,50,2004,8
"170",2005-08-20,11.2816119999945,32.3122293346745,50,2005,8
"171",2006-08-26,12.4493952988259,32.7199316605954,50,2006,8
"172",2007-08-21,10.5038728267062,32.5559274963958,50,2007,8
"173",2008-08-23,12.0169583479563,32.548433303833,50,2008,8
"174",2009-08-27,13.3367209804322,32.683119089644,50,2009,8
"175",2010-08-22,13.0653619089256,32.3951680857015,50,2010,8
"176",2012-08-19,14.829389652415,32.8093847374654,50,2012,8
"177",2013-08-23,11.6376911777482,32.5972426039289,50,2013,8
"178",2016-08-16,15.5684469993747,32.7144718201306,50,2016,8
"179",2019-08-24,13.235537472271,32.4309617706063,50,2019,8
"180",1986-09-02,13.9202091304305,32.7420063891442,50,1986,9
"181",1987-09-11,10.9439807013666,32.5389310901559,50,1987,9
"182",1990-09-19,11.5437668448366,32.6799547080032,50,1990,9
"183",1992-09-03,9.76043269120277,32.3036202847788,50,1992,9
"184",1993-09-18,11.7219463402482,32.0237398562546,50,1993,9
"185",1995-09-01,10.5977993959604,32.533467127556,50,1995,9
"186",1996-09-24,10.8721276052649,31.6625737600719,50,1996,9
"187",1997-09-10,11.7278269511308,32.4233317130495,50,1997,9
"188",1998-09-22,9.3826000213623,32.6774299621582,50,1998,9
"189",1999-09-25,14.0214420425419,33.2277175460911,50,1999,9
"190",2000-09-22,14.2942836455931,32.6629188159179,50,2000,9
"191",2001-09-20,12.1629087225312,32.3871735717247,50,2001,9
"192",2002-09-20,14.2749378114733,32.684299292376,50,2002,9
"193",2003-09-14,12.9320893069078,32.6678544617258,50,2003,9
"194",2004-09-19,11.9305189533069,32.2809837270215,50,2004,9
"195",2005-09-17,13.249852028798,32.0365996740483,50,2005,9
"196",2006-09-21,12.7741737200126,32.5003447133567,50,2006,9
"197",2007-09-09,10.8491999816895,32.3323399353027,50,2007,9
"198",2008-09-14,12.8545199776474,32.4358578153649,50,2008,9
"199",2009-09-19,13.4266961625411,32.3356802827814,50,2009,9
"200",2010-09-23,13.868386813154,31.9851392426934,50,2010,9
"201",2011-09-23,13.5892476163592,32.1386604806958,50,2011,9
"202",2012-09-17,14.6882664384572,32.7333094693322,50,2012,9
"203",2013-09-01,12.1953972338306,32.9568871047762,50,2013,9
"204",2014-09-08,14.1159999275208,33.1615797424316,50,2014,9
"205",1979-10-20,12.3305572174168,33.6798342485185,50,1979,10
"206",1981-10-28,10.2403524235869,32.1033960933883,50,1981,10
"207",1988-10-10,12.2652652272172,32.4670705404,50,1988,10
"208",1991-10-16,11.5260407386624,32.7071712580113,50,1991,10
"209",1992-10-19,10.3761350157242,32.5312171165326,50,1992,10
"210",1993-10-17,11.0509910325159,32.7311165844461,50,1993,10
"211",1994-10-19,11.5297804598009,32.7874338890991,50,1994,10
"212",1995-10-13,11.9747176569072,32.5914194174926,50,1995,10
"213",1996-10-15,10.3431157387791,32.1838615339267,50,1996,10
"214",1997-10-18,10.6406831741781,32.5801276824516,50,1997,10
"215",1998-10-25,9.53926649182585,32.066871929674,50,1998,10
"216",1999-10-25,12.1156558989103,33.3389897994353,50,1999,10
"217",2000-10-08,12.4202173200059,32.7248522216559,50,2000,10
"218",2001-10-13,11.7762141852678,32.6008713709726,50,2001,10
"219",2002-10-18,12.9866386403643,33.05067063906,50,2002,10
"220",2003-10-20,11.3178279481201,32.8775255481981,50,2003,10
"221",2004-10-16,10.8951635174667,32.1474317760207,50,2004,10
"222",2005-10-17,12.0516954738693,32.3650790544727,50,2005,10
"223",2006-10-11,12.8226986194928,32.6922510546587,50,2006,10
"224",2007-10-17,10.7175412229245,32.628204780988,50,2007,10
"225",2008-10-18,11.5281337049294,32.4903671841394,50,2008,10
"226",2009-10-21,11.5650295236134,31.8963192340589,50,2009,10
"227",2010-10-31,12.3056000595093,32.7762679443359,50,2010,10
"228",2011-10-27,11.5918999614716,32.4330640983582,50,2011,10
"229",2012-10-14,13.8357431136665,33.2496403468885,50,2012,10
"230",2013-10-05,11.7014937903839,32.9311556833291,50,2013,10
"231",2014-10-24,14.3414857385272,33.4429608740125,50,2014,10
"232",2015-10-17,12.8853338423556,32.9651261083063,50,2015,10
"233",2016-10-20,13.8572607802659,32.9764536072935,50,2016,10
"234",2017-10-23,14.2663749885559,32.7671225261688,50,2017,10
"235",2018-10-25,12.6154035024848,32.5829325398188,50,2018,10
"236",2019-10-23,13.4662116056096,32.9917405092616,50,2019,10
"237",1993-11-08,13.1042856294282,33.5336126210738,50,1993,11
"238",1995-11-26,9.78521582271523,32.5323742090949,50,1995,11
"239",1996-11-09,10.1354312696695,32.1401576599837,50,1996,11
"240",1997-11-08,10.1747921156843,31.6495339066062,50,1997,11
"241",1998-11-12,7.94665853082947,31.9254291244489,50,1998,11
"242",1999-11-15,10.4600587052622,33.4296818328946,50,1999,11
"243",2000-11-13,10.4259367745506,32.0985647824606,50,2000,11
"244",2001-11-12,9.64263291082144,32.8722376233055,50,2001,11
"245",2002-11-11,10.8984533497901,33.041013460089,50,2002,11
"246",2003-11-10,10.845481136767,32.7353928204363,50,2003,11
"247",2004-11-15,8.66630693627538,31.9502075310844,50,2004,11
"248",2005-11-15,9.70441816028857,32.3265478168122,50,2005,11
"249",2006-11-12,10.7659931450252,33.0106330869431,50,2006,11
"250",2007-11-12,9.31368621300591,32.6309321768867,50,2007,11
"251",2008-11-07,10.2482261108462,32.4845267649791,50,2008,11
"252",2009-11-10,10.8719067837438,32.3345376782289,50,2009,11
"253",2010-11-15,10.597280467785,32.883655479753,50,2010,11
"254",2011-11-10,10.6910857938757,32.2940909303489,50,2011,11
"255",2012-11-05,12.8157209086564,33.1638212914009,50,2012,11
"256",2013-11-12,10.904668509919,32.9948191340316,50,2013,11
"257",2014-11-08,12.1559311928504,33.3410428384447,50,2014,11
"258",2015-11-01,11.4461459899136,33.2068469966487,50,2015,11
"259",2016-11-05,12.1663978096359,32.9143825930339,50,2016,11
"260",2017-11-12,11.9396933044011,33.1149495327229,50,2017,11
"261",2018-11-06,11.8616259034404,32.8428394735741,50,2018,11
"262",2019-11-05,12.1102997809648,32.8146231917832,50,2019,11
"263",1988-12-08,6.96295919223708,32.5355204173497,50,1988,12
"264",1995-12-01,9.41841211203424,32.6508258752958,50,1995,12
"265",2003-12-19,6.45250011073562,32.3526106359654,50,2003,12
"266",1989-01-17,7.95043364552413,33.7459253186271,100,1989,1
"267",1995-01-10,6.39247668574892,32.6450956914748,100,1995,1
"268",1996-01-17,6.74905001878738,33.2488451004028,100,1996,1
"269",1997-01-24,5.65080696326006,32.4734764943166,100,1997,1
"270",1998-01-22,5.1195858501397,32.0758866566701,100,1998,1
"271",1999-01-21,6.05404291888128,32.8458833078447,100,1999,1
"272",2002-01-26,6.59455106134286,33.0141372332114,100,2002,1
"273",2003-01-26,6.16198980554275,NA,100,2003,1
"274",2004-01-26,5.70899998903275,33.3323997879028,100,2004,1
"275",2005-01-30,4.61290040063081,32.34484771244,100,2005,1
"276",2006-01-28,6.33277162772252,32.9782840365805,100,2006,1
"277",1984-02-13,5.73548734863929,32.9416255996441,100,1984,2
"278",1985-02-13,5.21462997353079,32.7086295758474,100,1985,2
"279",1987-02-11,5.56037539357572,32.9325737519799,100,1987,2
"280",1995-02-17,7.48271101474762,33.5613921737671,100,1995,2
"281",1996-02-21,6.4206666580836,33.2706867853801,100,1996,2
"282",1997-02-18,4.98250467141469,32.4391623899672,100,1997,2
"283",1998-02-14,5.2287641203215,32.6163616003309,100,1998,2
"284",1999-02-14,7.55806943022394,33.3710848604835,100,1999,2
"285",2000-02-25,4.91457667350769,32.4549070866903,100,2000,2
"286",2005-02-01,4.65305004119873,32.2711868540446,100,2005,2
"287",2006-02-04,8.13725449790657,33.736354458659,100,2006,2
"288",2007-02-02,6.7866999817746,33.2765696008838,100,2007,2
"289",2008-02-08,5.45368459829917,33.146663078895,100,2008,2
"290",2009-02-09,5.21097521401703,33.1291634652427,100,2009,2
"291",2010-02-20,6.91699600028992,33.3295400085449,100,2010,2
"292",2011-02-14,6.20754324514152,32.8584644244192,100,2011,2
"293",2012-02-09,7.129354887587,33.0906485714883,100,2012,2
"294",2013-02-20,6.57762854848589,33.2343085370745,100,2013,2
"295",2017-02-21,8.17146665043301,33.6385376315647,100,2017,2
"296",1984-03-25,3.93276509885792,33.0959803927547,100,1984,3
"297",1985-03-21,4.69360442432981,32.1315039792842,100,1985,3
"298",1995-03-19,6.83843991219824,33.4731958750733,100,1995,3
"299",1996-03-18,6.8848666826884,33.5974732462565,100,1996,3
"300",1997-03-24,5.7158520039916,33.0016564369202,100,1997,3
"301",1998-03-23,4.58338712564036,32.3457326245775,100,1998,3
"302",1999-03-23,7.11475756671503,33.5688087849127,100,1999,3
"303",2007-03-23,5.54368498189109,33.2268550559453,100,2007,3
"304",2008-03-10,4.76941029076576,32.8922432256426,100,2008,3
"305",2012-03-13,6.77152319168524,33.0874937623116,100,2012,3
"306",2013-03-11,6.63176996707916,33.2562900161743,100,2013,3
"307",2014-03-05,5.33454752386884,32.978337029087,100,2014,3
"308",1984-04-23,4.1493803666594,32.498274998178,100,1984,4
"309",1985-04-07,4.49644366901349,32.6319022889056,100,1985,4
"310",1987-04-12,4.19974399658167,32.7213547407968,100,1987,4
"311",1988-04-15,3.56156355649208,32.9688727799569,100,1988,4
"312",1991-04-11,4.65753834979755,32.7573293775773,100,1991,4
"313",1992-04-09,4.3227057211113,32.7317886277652,100,1992,4
"314",1993-04-23,3.82613643872242,32.4383030404035,100,1993,4
"315",1994-04-18,5.99357572870347,33.3021337996512,100,1994,4
"316",1995-04-19,5.20280769177543,32.8077308836924,100,1995,4
"317",1996-04-23,5.15298110788095,32.7951900614833,100,1996,4
"318",1997-04-17,4.62733933730031,32.5811156918923,100,1997,4
"319",1998-04-12,4.27435969638039,32.3958308248661,100,1998,4
"320",1999-04-16,5.43262432830877,32.8909329585234,100,1999,4
"321",2000-04-18,6.23706137975285,33.0381293193763,100,2000,4
"322",2001-04-18,4.67279561481719,32.6278314910332,100,2001,4
"323",2002-04-19,5.4621261037338,32.8046446232719,100,2002,4
"324",2003-04-16,4.44471469355648,32.8560472517685,100,2003,4
"325",2004-04-14,3.57353699251653,32.753735412825,100,2004,4
"326",2005-04-13,4.06848271206064,32.4906308941229,100,2005,4
"327",2006-04-09,5.78271214115373,33.0261803547234,100,2006,4
"328",2007-04-10,4.44521455186234,32.9074067869231,100,2007,4
"329",2008-04-18,4.62404987178764,32.8448932102076,100,2008,4
"330",2009-04-21,5.48145462427473,33.2238944723039,100,2009,4
"331",2010-04-15,5.56821872476199,32.6846429939715,100,2010,4
"332",2011-04-22,6.27561434321366,32.9855195005042,100,2011,4
"333",2012-04-14,6.82998621230251,33.1799862206646,100,2012,4
"334",2013-04-20,5.98634531500296,32.9578280641958,100,2013,4
"335",2015-04-19,5.30800999522209,33.1969139156342,100,2015,4
"336",2017-04-22,5.75072726769881,33.0214927257191,100,2017,4
"337",2019-04-22,6.54596665382385,33.3068100738525,100,2019,4
"338",1976-05-19,7.9254509283041,33.6007771430078,100,1976,5
"339",1984-05-18,6.27654015811333,32.999778221441,100,1984,5
"340",1985-05-10,5.21311523779996,32.6387076576812,100,1985,5
"341",1995-05-14,5.91058151006699,33.0767606925964,100,1995,5
"342",1996-05-13,6.59197460299218,33.5109703068579,100,1996,5
"343",1997-05-25,6.43640014635971,33.2334855559605,100,1997,5
"344",1998-05-18,4.95804827212119,32.4967096114626,100,1998,5
"345",1999-05-24,6.12123285770416,33.0734379468645,100,1999,5
"346",2001-05-02,4.3191263663552,32.8514884678234,100,2001,5
"347",2003-05-28,5.9298748065644,33.2512108900698,100,2003,5
"348",2004-05-15,4.0943000459671,33.1631900024414,100,2004,5
"349",2005-05-13,4.18240004062653,32.4732998657227,100,2005,5
"350",2006-05-11,5.53119572569537,32.8739947516952,100,2006,5
"351",2007-05-31,2.87300002098083,32.2156800079346,100,2007,5
"352",2009-05-02,4.65768882789944,32.5827767081906,100,2009,5
"353",2011-05-06,5.85444014571604,32.5570297433608,100,2011,5
"354",2012-05-07,6.73282975716621,32.9680195951429,100,2012,5
"355",2013-05-03,5.9566399974823,32.978120030721,100,2013,5
"356",2014-05-16,6.05151648265584,33.0563791907582,100,2014,5
"357",2015-05-16,5.63631809983709,33.1044844755383,100,2015,5
"358",2016-05-26,7.68418355083324,33.2597297466505,100,2016,5
"359",2017-05-06,5.51584195676891,32.6785817190011,100,2017,5
"360",2018-05-12,7.48730173193614,33.5174860048699,100,2018,5
"361",2019-05-08,5.86558246711053,32.9062861425343,100,2019,5
"362",1984-06-18,6.92065167545479,33.1026364790571,100,1984,6
"363",1985-06-08,6.78813829921237,32.9585177774834,100,1985,6
"364",1986-06-22,6.94717519881294,33.451916382556,100,1986,6
"365",1988-06-17,6.2072886214905,33.4136122005792,100,1988,6
"366",1989-06-10,5.05515000104904,33.0186300849915,100,1989,6
"367",1993-06-04,10.032634851247,34.4104438254801,100,1993,6
"368",1994-06-25,7.67194236028111,33.3710459203541,100,1994,6
"369",1995-06-10,6.66743690382119,33.161716299616,100,1995,6
"370",1996-06-08,5.13020229195102,32.4249151965458,100,1996,6
"371",1997-06-28,7.03973758461259,33.0022856617215,100,1997,6
"372",1998-06-11,5.04515511866228,32.6280331419225,100,1998,6
"373",1999-06-11,7.06004543295066,33.0970702909105,100,1999,6
"374",2000-06-04,7.09886668579994,33.0115331685046,100,2000,6
"375",2001-06-02,5.35900105308373,32.7881703857835,100,2001,6
"376",2002-06-02,6.84667025945598,33.0681801708946,100,2002,6
"377",2004-06-05,4.66157866274448,32.9149674325024,100,2004,6
"378",2005-06-05,5.24970173350483,32.6241161982552,100,2005,6
"379",2006-06-11,6.80937597686766,33.1263436876092,100,2006,6
"380",2007-06-02,5.45770714010511,33.1754800333296,100,2007,6
"381",2009-06-07,6.06977833012694,33.11528021392,100,2009,6
"382",2010-06-06,7.2935454363132,33.1788549100732,100,2010,6
"383",2011-06-13,6.90920144039167,33.0753503350086,100,2011,6
"384",2012-06-12,8.43840002059937,33.4275400543213,100,2012,6
"385",2013-06-13,6.81149697671205,32.8250175456258,100,2013,6
"386",2015-06-12,5.76671428407942,33.2043286350795,100,2015,6
"387",2016-06-09,7.51935679819839,33.0206482542084,100,2016,6
"388",2017-06-02,6.00563489208315,32.9770707266538,100,2017,6
"389",2018-06-08,7.65999079980644,33.078368612343,100,2018,6
"390",2019-06-02,6.91029770297389,33.1767800266951,100,2019,6
"391",1985-07-11,6.70413790562948,33.1620205074268,100,1985,7
"392",1987-07-30,6.1651291310198,33.1300932947055,100,1987,7
"393",1988-07-04,7.14893194011115,33.6341786500973,100,1988,7
"394",1991-07-27,7.82282355031914,32.7382185711389,100,1991,7
"395",1992-07-08,6.58342764064342,32.0221364739897,100,1992,7
"396",1993-07-25,6.75721810797693,32.7302527379737,100,1993,7
"397",1994-07-31,10.1186818232151,32.77576748502,100,1994,7
"398",1995-07-16,9.28965617065844,34.1172604013526,100,1995,7
"399",1996-07-01,4.69688977924868,31.8925051658164,100,1996,7
"400",1997-07-01,8.90420645251419,33.6093058761443,100,1997,7
"401",1998-07-11,5.12346686827466,32.5664978841403,100,1998,7
"402",1999-07-11,8.78044897949708,33.5179450730602,100,1999,7
"403",2000-07-11,8.0401020097248,33.2430920964364,100,2000,7
"404",2001-07-13,6.44031239980834,32.9172493356725,100,2001,7
"405",2002-07-09,8.48019174611133,33.458177305443,100,2002,7
"406",2003-07-06,6.95549137595379,33.2145881221599,100,2003,7
"407",2004-07-13,4.98409224791097,32.7628490317403,100,2004,7
"408",2005-07-07,6.6538659709612,33.1453129811429,100,2005,7
"409",2006-07-11,8.4300033006564,33.5000381689992,100,2006,7
"410",2007-07-13,6.16159429370443,33.0472772978831,100,2007,7
"411",2008-07-11,7.25901894254329,33.2502092257632,100,2008,7
"412",2010-07-12,7.46311612052894,33.1583206565736,100,2010,7
"413",2011-07-11,7.3058525767908,32.9207545069598,100,2011,7
"414",2012-07-13,9.78636140311911,33.6503432740414,100,2012,7
"415",2013-07-07,8.14753521926118,33.4391560483851,100,2013,7
"416",2016-07-27,14.1125999832153,35.5166198730469,100,2016,7
"417",2018-07-04,8.06101211547852,33.3929944494999,100,2018,7
"418",1976-08-22,8.22884570802961,33.2278227669852,100,1976,8
"419",1979-08-09,8.74038134663451,33.6417717101355,100,1979,8
"420",1982-08-18,7.85415638472817,33.4636418179599,100,1982,8
"421",1986-08-11,8.05249064730905,33.526350517558,100,1986,8
"422",1987-08-02,6.71814513477637,33.1266511588223,100,1987,8
"423",1992-08-06,7.55437666286591,32.4102816934119,100,1992,8
